1, 1.98
2, 3.91
3, 5.83
4, 7.67
5, 9.55
6, 11.40
7, 13.20
8, 14.89
9, 16.58
10, 18.33
11, 20.13
12, 21.97
13, 23.79
14, 25.61
15, 27.45
16, 29.28
17, 31.09
18, 32.92
19, 34.75
20, 36.58
21, 38.41
22, 40.24
23, 42.07
24, 43.91
25, 45.24
26, 47.25
27, 49.11
28, 50.89
29, 52.70
30, 54.51
31, 56.33
32, 58.14
33, 59.94
34, 61.45
35, 63.19
36, 65.05
37, 66.83
38, 68.64
39, 70.45
40, 72.24
41, 74.06
42, 75.84
43, 77.69
44, 79.47
45, 81.29
46, 83.07
47, 84.88
48, 86.67
49, 88.49
50, 90.75
51, 94.52
52, 96.25
53, 98.06
54, 99.92
55, 113.48
56, 113.14
57, 115.30
58, 118.27
59, 118.49
60, 116.00
61, 117.02
62, 118.15
63, 119.56
64, 120.14
65, 120.83
66, 122.71
67, 124.58
68, 126.57
69, 128.37
70, 130.56
71, 132.32
72, 134.27
73, 137.39
74, 139.18
75, 140.85
76, 142.48
77, 143.60
78, 145.96
79, 148.42
80, 149.38
81, 150.58
82, 153.72
83, 155.70
84, 156.31
85, 158.81
86, 161.05
87, 162.06
88, 164.67
89, 165.91
90, 168.51
91, 170.65
92, 172.02
93, 174.20
94, 176.69
95, 181.35
96, 185.00
97, 182.21
98, 183.34
99, 185.02
100, 186.85
101, 188.29
102, 190.46
103, 192.41
104, 194.21
105, 195.61
106, 198.69
107, 200.45
108, 202.32
109, 203.99
110, 205.90
111, 207.92
112, 209.75
113, 211.68
114, 213.62
115, 215.44
116, 217.29
117, 219.05
118, 220.94
119, 222.74
120, 224.77
121, 226.17
122, 228.29
123, 230.15
124, 231.70
125, 233.60
126, 235.44
127, 237.28
128, 239.14
