1, 18.29
2, 4.62
3, 6.26
4, 8.20
5, 10.28
6, 12.47
7, 14.29
8, 16.47
9, 18.27
10, 20.48
11, 34.78
12, 24.20
13, 26.48
14, 28.31
15, 30.30
16, 32.22
17, 34.37
18, 36.54
19, 38.47
20, 40.49
21, 42.51
22, 44.66
23, 46.59
24, 48.51
25, 50.56
26, 52.55
27, 54.67
28, 56.84
29, 58.62
30, 60.46
31, 68.52
32, 65.03
33, 66.69
34, 68.59
35, 70.69
36, 77.13
37, 74.37
38, 76.80
39, 78.69
40, 81.13
41, 82.75
42, 84.70
43, 86.71
44, 93.20
45, 91.03
46, 92.93
47, 94.83
48, 100.61
49, 99.04
50, 101.08
51, 102.67
52, 105.05
53, 106.79
54, 112.78
55, 111.25
56, 112.87
57, 115.22
58, 117.38
59, 119.35
60, 121.70
61, 123.15
62, 130.69
63, 127.18
64, 129.34
65, 131.42
66, 133.19
67, 135.48
68, 137.68
69, 144.22
70, 141.28
71, 143.15
72, 145.35
73, 147.10
74, 149.84
75, 151.56
76, 158.78
77, 155.37
78, 157.48
79, 159.59
80, 161.65
81, 163.66
82, 172.91
83, 167.84
84, 169.53
85, 171.81
86, 173.28
87, 175.86
88, 181.39
89, 179.94
90, 181.81
91, 183.98
92, 185.59
93, 192.74
94, 189.89
95, 191.76
96, 193.78
97, 196.04
98, 203.84
99, 212.10
100, 199.09
101, 200.82
102, 208.25
103, 208.58
104, 207.47
105, 209.31
106, 211.74
107, 213.48
108, 219.00
109, 217.83
110, 227.29
111, 221.09
112, 227.19
113, 224.98
114, 227.02
115, 228.09
116, 230.11
117, 235.91
118, 233.58
119, 235.87
120, 237.48
121, 244.06
122, 242.54
123, 243.75
124, 246.11
125, 253.82
126, 249.84
127, 251.24
128, 253.93
