1, 18.50
2, 4.47
3, 6.12
4, 7.94
5, 9.89
6, 12.14
7, 13.92
8, 16.02
9, 17.71
10, 19.98
11, 21.86
12, 23.75
13, 25.86
14, 39.92
15, 29.37
16, 31.27
17, 33.22
18, 35.39
19, 37.24
20, 39.28
21, 41.19
22, 42.99
23, 45.12
24, 46.97
25, 48.89
26, 50.78
27, 61.40
28, 54.78
29, 56.76
30, 58.82
31, 60.56
32, 62.69
33, 64.53
34, 66.64
35, 68.47
36, 74.99
37, 72.35
38, 74.35
39, 76.23
40, 78.45
41, 86.08
42, 82.22
43, 84.17
44, 85.89
45, 88.08
46, 90.00
47, 92.06
48, 97.79
49, 95.64
50, 97.81
51, 99.66
52, 106.89
53, 103.54
54, 105.92
55, 107.54
56, 109.55
57, 111.51
58, 113.32
59, 115.50
60, 117.40
61, 125.50
62, 121.27
63, 123.16
64, 125.14
65, 127.09
66, 129.00
67, 130.79
68, 132.83
69, 139.87
70, 136.81
71, 138.63
72, 140.52
73, 142.57
74, 144.60
75, 146.53
76, 153.44
77, 150.39
78, 152.22
79, 154.30
80, 156.36
81, 158.01
82, 164.23
83, 161.93
84, 164.16
85, 166.03
86, 167.90
87, 169.79
88, 177.50
89, 173.99
90, 175.55
91, 178.10
92, 179.59
93, 181.54
94, 187.91
95, 185.32
96, 187.37
97, 189.50
98, 191.21
99, 197.04
100, 195.03
101, 197.14
102, 199.29
103, 200.97
104, 219.53
105, 202.19
106, 204.33
107, 206.25
108, 208.36
109, 214.67
110, 211.91
111, 213.90
112, 215.76
113, 224.33
114, 219.79
115, 221.57
116, 223.82
117, 225.54
118, 232.74
119, 229.47
120, 231.36
121, 233.44
122, 238.38
123, 237.01
124, 239.15
125, 240.92
126, 246.03
127, 244.72
128, 247.02
