1, 5.18
2, 6.37
3, 5.84
4, 7.76
5, 9.69
6, 11.63
7, 13.50
8, 15.52
9, 17.42
10, 20.61
11, 21.22
12, 23.23
13, 25.07
14, 27.05
15, 29.00
16, 31.83
17, 33.05
18, 34.75
19, 36.65
20, 38.60
21, 40.58
22, 43.25
23, 45.20
24, 46.36
25, 48.38
26, 50.17
27, 52.87
28, 55.20
29, 56.00
30, 59.08
31, 59.82
32, 61.72
33, 63.70
34, 66.43
35, 67.48
36, 70.37
37, 71.38
38, 73.33
39, 76.09
40, 77.19
41, 79.14
42, 81.76
43, 82.98
44, 86.11
45, 86.74
46, 89.88
47, 92.51
48, 91.62
49, 93.87
50, 95.44
51, 98.00
52, 99.25
53, 101.79
54, 103.00
55, 105.45
56, 107.56
57, 108.78
58, 111.25
59, 112.62
60, 114.93
61, 116.53
62, 118.97
63, 120.61
64, 122.17
65, 124.57
66, 125.90
67, 130.84
68, 129.02
69, 130.33
70, 132.56
71, 134.45
72, 135.97
73, 138.32
74, 140.58
75, 141.66
76, 144.07
77, 146.14
78, 147.92
79, 149.10
80, 151.63
81, 153.64
82, 155.69
83, 158.02
84, 156.80
85, 159.31
86, 161.03
87, 163.06
88, 164.84
89, 166.34
90, 169.00
91, 170.20
92, 172.04
93, 174.13
94, 175.90
95, 177.94
96, 181.80
97, 179.12
98, 181.59
99, 183.35
100, 184.97
101, 186.86
102, 189.24
103, 190.63
104, 192.47
105, 194.16
106, 196.21
107, 198.41
108, 200.80
109, 200.57
110, 202.32
111, 204.10
112, 205.85
113, 207.67
114, 209.66
115, 211.48
116, 213.39
117, 215.23
118, 218.72
119, 218.20
120, 220.11
121, 221.90
122, 223.54
123, 225.22
124, 227.55
125, 229.09
126, 230.85
127, 233.28
128, 235.97
