1, 2.09
2, 4.02
3, 5.83
4, 7.87
5, 9.76
6, 11.68
7, 13.70
8, 15.42
9, 17.27
10, 19.17
11, 21.06
12, 22.99
13, 24.97
14, 26.56
15, 28.47
16, 30.36
17, 32.36
18, 34.02
19, 35.88
20, 37.78
21, 39.43
22, 41.28
23, 43.08
24, 44.72
25, 46.80
26, 48.12
27, 50.06
28, 51.46
29, 53.33
30, 55.00
31, 56.66
32, 58.49
33, 60.41
34, 62.25
35, 64.09
36, 65.86
37, 67.70
38, 69.49
39, 71.30
40, 73.12
41, 74.96
42, 77.02
43, 78.67
44, 80.53
45, 82.39
46, 84.12
47, 85.95
48, 87.78
49, 89.64
50, 91.45
51, 93.24
52, 95.13
53, 97.12
54, 99.10
55, 100.81
56, 102.50
57, 104.20
58, 106.09
59, 107.87
60, 109.67
61, 111.56
62, 113.43
63, 115.19
64, 117.08
65, 118.80
66, 120.67
67, 122.47
68, 124.37
69, 126.14
70, 128.07
71, 130.04
72, 131.76
73, 133.47
74, 135.40
75, 137.16
76, 138.85
77, 139.26
78, 141.07
79, 142.91
80, 144.75
81, 146.51
82, 148.33
83, 150.21
84, 151.91
85, 154.32
86, 155.82
87, 157.48
88, 159.42
89, 161.21
90, 163.03
91, 164.80
92, 166.94
93, 168.44
94, 170.33
95, 172.09
96, 173.85
97, 175.86
98, 177.45
99, 179.23
100, 181.00
101, 182.97
102, 184.64
103, 186.55
104, 189.08
105, 190.30
106, 192.12
107, 193.78
108, 195.89
109, 197.46
110, 199.26
111, 201.06
112, 202.89
113, 204.87
114, 206.53
115, 208.25
116, 210.24
117, 212.19
118, 213.77
119, 215.41
120, 217.11
121, 218.90
122, 221.51
123, 222.73
124, 224.50
125, 226.29
126, 228.02
127, 230.05
128, 231.89
