1, 18.40
2, 4.57
3, 6.09
4, 7.88
5, 9.90
6, 11.91
7, 13.83
8, 15.94
9, 17.73
10, 19.90
11, 21.95
12, 23.66
13, 25.84
14, 27.59
15, 36.58
16, 31.68
17, 33.66
18, 35.53
19, 37.36
20, 49.91
21, 41.08
22, 42.85
23, 44.86
24, 46.68
25, 48.74
26, 50.53
27, 52.57
28, 54.49
29, 56.45
30, 58.26
31, 60.26
32, 62.12
33, 64.26
34, 66.14
35, 72.90
36, 74.65
37, 71.92
38, 73.96
39, 75.87
40, 77.90
41, 79.77
42, 81.55
43, 83.60
44, 85.57
45, 87.55
46, 89.63
47, 94.85
48, 97.15
49, 95.38
50, 97.42
51, 99.39
52, 101.28
53, 103.12
54, 105.17
55, 107.18
56, 109.14
57, 115.37
58, 112.83
59, 114.96
60, 116.94
61, 119.18
62, 120.83
63, 122.73
64, 124.57
65, 129.35
66, 128.57
67, 130.18
68, 132.40
69, 134.13
70, 136.42
71, 138.06
72, 144.34
73, 141.91
74, 144.09
75, 145.92
76, 147.65
77, 149.95
78, 151.75
79, 156.61
80, 155.72
81, 157.56
82, 159.49
83, 161.50
84, 163.28
85, 169.13
86, 167.12
87, 169.33
88, 171.15
89, 173.22
90, 174.95
91, 181.62
92, 178.89
93, 180.78
94, 182.93
95, 184.63
96, 189.14
97, 188.69
98, 190.60
99, 192.47
100, 194.35
101, 196.31
102, 204.18
103, 208.65
104, 200.03
105, 201.63
106, 207.59
107, 205.71
108, 207.65
109, 209.53
110, 211.49
111, 217.13
112, 215.06
113, 217.20
114, 219.00
115, 221.10
116, 226.19
117, 224.70
118, 226.76
119, 228.73
120, 235.07
121, 232.59
122, 234.33
123, 236.32
124, 242.56
125, 240.07
126, 242.46
127, 244.04
128, 248.08
