1, 2.11
2, 4.10
3, 5.83
4, 7.85
5, 9.77
6, 11.67
7, 13.61
8, 15.49
9, 17.45
10, 19.46
11, 21.05
12, 22.93
13, 24.85
14, 26.79
15, 28.66
16, 30.35
17, 32.24
18, 34.29
19, 35.86
20, 37.74
21, 39.71
22, 41.29
23, 43.11
24, 45.03
25, 46.56
26, 48.41
27, 51.45
28, 58.82
29, 60.73
30, 62.26
31, 64.25
32, 65.92
33, 67.69
34, 69.44
35, 70.88
36, 72.49
37, 74.54
38, 75.98
39, 77.75
40, 79.26
41, 80.98
42, 82.51
43, 84.48
44, 86.60
45, 88.77
46, 90.48
47, 92.45
48, 94.47
49, 96.41
50, 98.46
51, 100.27
52, 102.19
53, 104.24
54, 106.28
55, 108.19
56, 110.03
57, 112.20
58, 113.94
59, 115.92
60, 117.83
61, 119.85
62, 121.77
63, 123.71
64, 125.72
65, 127.74
66, 129.74
67, 131.64
68, 133.58
69, 135.55
70, 137.57
71, 139.51
72, 141.53
73, 143.53
74, 145.30
75, 147.30
76, 149.40
77, 151.51
78, 153.27
79, 155.22
80, 157.65
81, 159.28
82, 159.76
83, 160.31
84, 162.35
85, 164.24
86, 166.08
87, 167.98
88, 170.04
89, 171.87
90, 173.90
91, 175.74
92, 178.10
93, 179.58
94, 186.23
95, 186.01
96, 184.02
97, 183.66
98, 183.52
99, 183.17
100, 182.97
101, 185.62
102, 186.25
103, 188.11
104, 189.89
105, 191.82
106, 193.58
107, 195.43
108, 198.70
109, 199.46
110, 201.04
111, 202.86
112, 204.83
113, 206.46
114, 208.44
115, 210.20
116, 212.17
117, 213.97
118, 215.64
119, 217.79
120, 219.85
121, 222.15
122, 223.31
123, 225.34
124, 226.73
125, 228.36
126, 227.47
127, 229.27
128, 233.31
