1, 3.57
2, 4.18
3, 6.21
4, 8.32
5, 10.44
6, 12.33
7, 14.32
8, 16.32
9, 18.78
10, 20.40
11, 22.98
12, 24.48
13, 26.60
14, 29.02
15, 30.92
16, 32.67
17, 35.07
18, 36.78
19, 38.83
20, 40.98
21, 42.83
22, 45.14
23, 46.90
24, 49.34
25, 50.95
26, 53.16
27, 54.97
28, 57.24
29, 59.36
30, 61.07
31, 63.59
32, 65.35
33, 66.46
34, 68.55
35, 70.25
36, 72.46
37, 74.56
38, 76.57
39, 78.68
40, 80.30
41, 82.44
42, 84.61
43, 86.65
44, 88.60
45, 90.63
46, 93.16
47, 94.17
48, 95.79
49, 97.99
50, 100.09
51, 101.99
52, 104.21
53, 106.11
54, 107.98
55, 110.08
56, 113.87
57, 113.18
58, 115.12
59, 117.20
60, 119.13
61, 121.05
62, 123.12
63, 125.00
64, 127.36
65, 129.16
66, 131.03
67, 131.80
68, 134.12
69, 136.17
70, 137.91
71, 139.75
72, 141.66
73, 143.82
74, 146.01
75, 146.67
76, 148.61
77, 150.60
78, 152.68
79, 154.50
80, 156.43
81, 159.76
82, 160.33
83, 162.30
84, 164.07
85, 166.20
86, 168.16
87, 171.30
88, 172.06
89, 174.04
90, 175.99
91, 177.94
92, 179.89
93, 182.24
94, 184.79
95, 185.77
96, 187.71
97, 189.87
98, 191.62
99, 193.59
100, 195.53
101, 197.49
102, 199.45
103, 201.39
104, 203.15
105, 205.31
106, 207.07
107, 209.22
108, 210.97
109, 212.93
110, 215.28
111, 217.23
112, 218.77
113, 220.93
114, 222.90
115, 224.86
116, 226.60
117, 228.75
118, 230.53
119, 232.67
120, 234.81
121, 236.97
122, 238.53
123, 240.49
124, 242.82
125, 244.39
126, 246.41
127, 248.83
128, 250.48
